dataset,seed,method,stage,trial_id,class_id,x,y
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00050,0,-0.3430280564819704,-0.28590807764923476
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00187,1,0.38379079421534196,-0.2868281479183705
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00127,0,0.17235550476727568,-0.010556392503851202
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00197,1,0.3169409904672547,-0.34154871183354774
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00217,1,0.1818335059894935,0.23353479176114658
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00199,1,0.02774070690961652,-0.6493338605907731
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00171,1,-0.7571788916000914,-0.12285911907715316
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00025,0,-0.29351220315204213,-0.5608920308738118
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00219,1,0.45103175177683047,0.729904664949063
selfregulationscp1,1,pca,t2b_saliency,selfregulationscp1_train_n00063,0,0.27074325315327513,-0.27725200343674294
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00143,1,-0.01916664962142882,0.2162570656271278
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00080,0,0.304963995344205,0.21667990416418528
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00067,0,-0.21604713160881586,-0.1052881396772472
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00110,0,0.5326764300549545,-0.0892603459202596
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00028,0,0.9684215346249687,-0.2218017821750032
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00152,1,0.283436607886609,-0.6655636687441818
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00261,1,0.38576294013553675,-0.10015974992326361
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00090,0,-0.2584901264025763,-0.35003420501206317
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00183,1,0.641131018066257,-0.14505523876803247
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00212,1,0.47541901406929116,-0.4375987055656323
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00156,1,-0.09594484848069908,-0.25296000368649085
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00150,1,-0.6713215021165715,-0.2004382668171902
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00114,0,0.26512508971596527,-0.02372536963443342
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00175,1,0.2710727919209293,0.09593334589851853
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00033,0,-0.0021664591398878118,0.14665359266203415
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00022,0,-0.5752176893016976,0.25739370105285403
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00188,1,0.3818413304846669,0.034748145604237196
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00256,1,0.1668941595894728,0.04818820352373633
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00020,0,-0.1928219679458184,0.32117560426995856
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00235,1,-0.286072030017055,-0.14232797580977027
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00059,0,-0.12558889915007826,-0.1757891529288579
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00237,1,0.5204674497816999,-0.1906461969441179
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00173,1,-0.5011576057169447,-0.16758344669502892
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00177,1,0.6533600493549407,-0.11013549399400224
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00207,1,-0.1574934191446989,0.32061516607271806
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00004,0,0.7988583957253134,0.3789834906378212
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00026,0,-0.2877474402616093,0.04205977478193265
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00043,0,-0.0214981520725645,0.29740131855751906
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00149,1,-0.0038268363026293744,-0.2134335301973844
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00045,0,0.2690943377278388,-0.06596672639561349
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00227,1,0.33763458994656975,0.2620614450166432
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00014,0,0.08228629624759985,-0.5467725914051259
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00085,0,0.6018544493582334,0.08166789880418186
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00182,1,-0.863414002623921,-0.023522038906121492
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00060,0,0.03312629792199151,-0.26566111929795044
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00234,1,-0.26022522305527623,0.0639463980006094
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00200,1,-0.51947167759156,-0.28335049809267054
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00054,0,0.3546422490604448,0.24587608766601507
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00251,1,0.45590221329109093,0.0929653234332186
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00103,0,-0.012267428986483675,-0.4306662660744891
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00077,0,0.6322983243123885,-0.3949005408017308
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00267,1,0.34908439322890744,-0.04988510232459821
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00176,1,-0.506991515051274,0.4707273344792374
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00051,0,0.09556243917027725,0.1181132684440458
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00128,0,-0.15520971872650027,0.3195901991486535
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00122,0,-0.1393464917552843,0.40746472190007543
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00265,1,0.7824739701240455,1.017557282868439
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00193,1,-0.9877964700172611,0.04891025461233708
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00160,1,0.19150838425473424,-0.02544812765152154
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00084,0,-0.5684660446722853,-0.1629567976666599
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00134,0,-0.2455800204315616,-0.0703918999227324
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00220,1,-0.5099761911737934,0.2184626117438028
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00132,0,0.3312322050643255,-0.3140774072004884
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00096,0,-0.3138379808529301,-0.6161379234408569
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00244,1,0.3119857886374215,0.5962327995748379
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00071,0,-0.2500788934062999,-0.32194843254547423
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00068,0,-0.5047853824815199,-0.3139203850679555
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00087,0,0.2962402791064684,0.24444458033050018
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00167,1,0.6882473378803917,0.03571868750084019
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00017,0,-0.5104592029736456,0.4663945142922249
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00016,0,0.7497649539052547,-0.2807387913181115
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00206,1,-0.0003775332551195367,-0.10149182833851089
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00129,0,-0.9870644342415779,-0.16088312530281593
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00146,1,0.5055091728008406,-0.2899997408726467
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00013,0,-0.23328466521038313,0.18397541629179312
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00195,1,1.2782063563564452,0.23162595920736193
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00189,1,-0.21056044749265945,0.18208365428950593
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00133,0,-0.6103722822060467,-0.5607187294933644
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00032,0,0.14645492390398385,0.6008821139720436
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00138,1,-0.14045910882615867,0.37081205447816273
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00252,1,-0.1482359988982767,-0.18757942673096803
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00038,0,-0.7838921917998685,-0.16511992877598816
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00042,0,-0.8286623343491701,0.10637165738503221
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00225,1,0.1313339737764052,0.3073260157101666
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00130,0,0.8214084479487597,0.08655950417720945
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00233,1,-0.8067359598054152,0.029103878641520017
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00259,1,0.8521261057470592,-0.07510615250843541
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00058,0,-0.27329344680863377,-0.9557544489091815
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00113,0,-0.4781812136291992,0.13129970822463116
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00203,1,-0.1021663634446771,-0.10911895033884007
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00205,1,0.37495213273380995,0.48546223540022126
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00257,1,0.16798494300743338,-0.16858334544138784
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00202,1,-0.4437875447715276,0.24511215062768402
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00053,0,0.04389054009525967,-0.10345181919863024
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00081,0,0.29705297355329036,-0.09183885956979347
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00049,0,0.14211653504213193,0.46821026339029764
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00078,0,-0.29208615835379664,-0.21157841828103377
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00172,1,0.9482452866753659,0.3991414470892103
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00131,0,0.21017279809232808,0.27033949234373633
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00021,0,0.8618670219437905,-0.5167077874959907
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00204,1,0.8768124855532909,-0.023513167566197972
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00246,1,-0.42509331868578976,-0.13597394150075506
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00036,0,-0.058551694107599805,0.012293628192847988
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00238,1,-0.3494606316934063,0.20050843384351114
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00213,1,0.14997094566991248,-0.5561981726240336
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00249,1,-0.827061758177472,0.4105995874204082
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00057,0,-0.031258177593275975,0.24095991037266226
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00011,0,-0.07834749723331301,0.5996987657886016
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00159,1,0.603974293175945,-0.015304079999935775
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00093,0,-0.6779934539699707,-0.3207461416025433
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00086,0,0.24958633911931938,0.31364997084430346
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00124,0,-0.34182419760549326,-0.3308793338519074
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00253,1,-0.6692654140948586,-0.17245106659228124
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00024,0,-0.1242098078600765,0.07686696635690234
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00169,1,0.24699097428140646,0.149394381685066
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00218,1,0.19908276435187477,0.3838674114482712
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00161,1,-0.024217291558692376,0.37772032810669365
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00239,1,-0.001627077735713214,-0.16751980525684793
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00230,1,0.2215763998950713,0.5381785385863965
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00031,0,-0.8965145642386476,-0.17352971123067984
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00144,1,-0.4479019750777024,-0.10235978651081898
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00112,0,0.09457757840558538,-0.008604451637564438
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00044,0,-0.05468849262215972,0.19418333711613714
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00250,1,0.4509844875149115,-0.302092683833936
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00117,0,0.08420614051583318,0.2296565563308455
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00240,1,0.00014121904503548428,-0.04676378640556457
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00088,0,0.5987017129912182,-0.0973152808154159
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00222,1,0.2147436146267881,0.18893321177483424
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00198,1,0.5882009826004194,-0.2809612938077069
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00073,0,0.0323403018597818,-0.04112749347001733
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00070,0,-0.020215282408374585,-0.49827615618957133
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00181,1,0.6294522925444049,0.054147885228759185
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00010,0,0.1396300656854068,0.5157552338389012
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00255,1,-0.5642271807819785,-0.12709758156351417
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00224,1,-0.26874002615967174,0.08937874869459994
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00074,0,-0.3037185860226624,-0.5005418676884474
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00083,0,0.15923304962402987,-0.20298460189849524
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00107,0,0.5342005558058454,0.037857668068212696
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00194,1,1.0163965327405546,-0.27035926245682107
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00168,1,-0.1892532837759734,0.4179509318836847
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00263,1,-0.1397251350678587,0.24615680635655376
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00109,0,-0.41886620578696515,0.1370616091162237
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00092,0,-0.29054235086402197,0.41219570602690314
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00072,0,0.5223773180753218,-0.33423887168211314
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00241,1,0.025249783498000156,0.7054519612395813
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00094,0,0.32239767593481494,-0.2575042805562978
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00142,1,-0.19654522904603247,-0.18855321600993608
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00018,0,0.19901122030892276,-0.2468740065840215
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00061,0,0.45429998001256705,0.0033066264137122615
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00154,1,-0.40874536677693485,-0.37579660557703864
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00231,1,-0.9087511555754004,0.022028859806671013
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00221,1,-0.1006804059443119,0.5128449560832268
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00037,0,0.5723480814954688,-0.07536765616995536
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00009,0,0.725130159256623,-0.38563154610884165
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00147,1,-0.6906033486153058,0.11554647424879214
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00248,1,0.3744396407162985,-0.053886282644662886
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00236,1,-0.034878630582253316,-0.045380580171949965
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00184,1,-0.29137334075329085,0.3793561385167177
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00048,0,-0.13766247476314816,-0.08144723622041783
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00174,1,0.12667190403298287,0.17245968460956082
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00039,0,0.6360748886783871,-0.09995152908736474
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00075,0,0.17802671747157336,-0.05720413700105541
selfregulationscp1,1,pca,t3_rebasis,selfregulationscp1_train_n00111,0,0.04555841164773526,0.013518965133015412
